Date,Week,TransType,Player,Position,Team,From,To,By,TransCosts
2020-12-13 08:52:00,14,Lineup,DeVante Parker,WR,MIA,R/W/T,BN,Kevin via Mobile Device,
2020-12-13 08:54:00,14,Lineup,Brandon Aiyuk,WR,SF,WR,BN,Kevin via Mobile Device,
2020-12-13 08:54:00,14,Lineup,CeeDee Lamb,WR,DAL,BN,WR,Kevin via Mobile Device,
2020-12-13 09:18:00,14,Lineup,Kareem Hunt,RB,CLE,RB,BN,Jake via Mobile Device,
2020-12-13 09:18:00,14,Lineup,Mike Davis,RB,CAR,BN,RB,Jake via Mobile Device,
2020-12-15 06:32:00,15,Lineup,Arizona Cardinals DEF,DEF,ARI,BN,DEF,Liam via Mobile Device,
2020-12-15 06:32:00,15,Lineup,New Orleans Saints DEF,DEF,NO,DEF,BN,Liam via Mobile Device,
2020-12-15 06:59:00,15,Lineup,James Conner,RB,PIT,RB,R/W/T,Kevin via Mobile Device,
2020-12-15 06:59:00,15,Lineup,Ronald Jones,RB,TB,R/W/T,RB,Kevin via Mobile Device,
2020-12-15 06:59:00,15,Lineup,Brandon Aiyuk,WR,SF,BN,R/W/T,Kevin via Mobile Device,
2020-12-15 06:59:00,15,Lineup,James Conner,RB,PIT,R/W/T,BN,Kevin via Mobile Device,
2020-12-15 06:59:00,15,Lineup,CeeDee Lamb,WR,DAL,WR,R/W/T,Kevin via Mobile Device,
2020-12-15 06:59:00,15,Lineup,Brandon Aiyuk,WR,SF,R/W/T,WR,Kevin via Mobile Device,
2020-12-15 07:06:00,15,Lineup,Seattle Seahawks DEF,DEF,SEA,DEF,BN,Matt,
2020-12-15 07:06:00,15,Lineup,Tampa Bay Buccaneers DEF,DEF,TB,BN,DEF,Matt,
2020-12-15 07:06:00,15,Lineup,J.K. Dobbins,RB,BAL,BN,RB,Matt,
2020-12-15 07:06:00,15,Drop,Evan Engram,TE,NYG,Do it for George,Waivers,Matt,
2020-12-15 07:06:00,15,Drop,Giovani Bernard,RB,CIN,Do it for George,Waivers,Matt,
2020-12-15 07:06:00,15,Lineup,Austin Hooper,TE,CLE,BN,TE,Matt,
2020-12-15 07:07:00,15,Lineup,Austin Hooper,TE,CLE,TE,BN,Matt,
2020-12-15 07:07:00,15,Lineup,Joe Mixon,RB,CIN,RES,RB,Matt,
2020-12-15 07:07:00,15,Lineup,George Kittle,TE,SF,RES,TE,Matt,
2020-12-15 07:07:00,15,Lineup,J.K. Dobbins,RB,BAL,RB,BN,Matt,
2020-12-15 11:38:00,15,Lineup,Jordan Reed,TE,SF,BN,TE,Graham via Mobile Device,
2020-12-15 11:38:00,15,Lineup,Jordan Akins,TE,HOU,TE,BN,Graham via Mobile Device,
2020-12-16 01:42:00,15,Drop,New Orleans Saints DEF,DEF,NO,Fantasy Football Team,Waivers,Liam,
2020-12-16 01:42:00,15,Drop,Denzel Mims,WR,NYJ,ganggreen215,Waivers,Kevin,
2020-12-16 01:42:00,15,Add,Buffalo Bills DEF,DEF,BUF,Waivers,Fantasy Football Team,Liam,2 pts
2020-12-16 01:42:00,15,Add,T.Y. Hilton,WR,IND,Waivers,ganggreen215,Kevin,10 pts
2020-12-16 01:42:00,15,Add,Cam Akers,RB,LA,Waivers,ganggreen215,Kevin,10 pts
2020-12-16 01:42:00,15,Drop,Darrell Henderson,RB,LA,ganggreen215,Waivers,Kevin,
2020-12-16 06:10:00,15,Lineup,Buffalo Bills DEF,DEF,BUF,BN,DEF,Liam via Mobile Device,
2020-12-16 06:10:00,15,Lineup,Arizona Cardinals DEF,DEF,ARI,DEF,BN,Liam via Mobile Device,
2020-12-16 07:36:00,15,Lineup,Wayne Gallman,RB,NYG,RB,BN,Jake via Mobile Device,
2020-12-16 07:36:00,15,Lineup,Miles Sanders,RB,PHI,BN,RB,Jake via Mobile Device,
2020-12-17 06:10:00,15,Lineup,James Conner,RB,PIT,BN,RB,Kevin via Mobile Device,
2020-12-17 06:10:00,15,Lineup,Ronald Jones,RB,TB,RB,BN,Kevin via Mobile Device,
2020-12-17 06:11:00,15,Lineup,Cole Beasley,WR,BUF,BN,R/W/T,Kevin via Mobile Device,
2020-12-17 06:11:00,15,Lineup,CeeDee Lamb,WR,DAL,R/W/T,BN,Kevin via Mobile Device,
2020-12-17 12:33:00,15,Drop,Frank Gore,RB,NYJ,The Longest Yard,Waivers,Lucas via Mobile Device,
2020-12-17 12:33:00,15,Lineup,Robert Tonyan,TE,GB,BN,R/W/T,Lucas via Mobile Device,
2020-12-17 12:33:00,15,Lineup,Frank Gore,RB,NYJ,R/W/T,BN,Lucas via Mobile Device,
2020-12-17 12:33:00,15,Lineup,Devin Singletary,RB,BUF,R/W/T,RB,Lucas via Mobile Device,
2020-12-17 12:33:00,15,Lineup,Christian Kirk,WR,ARI,WR,BN,Lucas via Mobile Device,
2020-12-17 12:33:00,15,Lineup,Mark Andrews,TE,BAL,BN,TE,Lucas via Mobile Device,
2020-12-17 12:33:00,15,Lineup,Chris Godwin,WR,TB,BN,WR,Lucas via Mobile Device,
2020-12-17 12:33:00,15,Lineup,Frank Gore,RB,NYJ,RB,R/W/T,Lucas via Mobile Device,
2020-12-17 12:33:00,15,Lineup,Robert Tonyan,TE,GB,TE,BN,Lucas via Mobile Device,
2020-12-17 12:34:00,15,Lineup,Matt Ryan,QB,ATL,QB,BN,Lucas via Mobile Device,
2020-12-17 12:34:00,15,Lineup,Lamar Jackson,QB,BAL,RES,QB,Lucas via Mobile Device,
2020-12-17 19:46:00,15,Lineup,D.J. Chark,WR,JAX,WR,BN,Nolan via Mobile Device,
2020-12-17 19:46:00,15,Lineup,Rashard Higgins,WR,CLE,BN,WR,Nolan via Mobile Device,
2020-12-17 19:47:00,15,Lineup,Jonnu Smith,TE,TEN,BN,TE,Nolan via Mobile Device,
2020-12-17 19:47:00,15,Lineup,Eric Ebron,TE,PIT,TE,BN,Nolan via Mobile Device,
2020-12-17 20:04:00,15,Lineup,Cam Akers,RB,LA,BN,RB,Kevin via Mobile Device,
2020-12-17 20:04:00,15,Lineup,James Conner,RB,PIT,RB,BN,Kevin via Mobile Device,
2020-12-18 18:35:00,15,Lineup,Michael Thomas,WR,NO,WR,R/W/T,Jake via Mobile Device,
2020-12-18 18:35:00,15,Lineup,Robby Anderson,WR,CAR,R/W/T,WR,Jake via Mobile Device,
2020-12-18 18:35:00,15,Lineup,Kareem Hunt,RB,CLE,BN,R/W/T,Jake via Mobile Device,
2020-12-18 18:35:00,15,Lineup,Michael Thomas,WR,NO,R/W/T,BN,Jake via Mobile Device,
2020-12-18 18:38:00,15,Add,Russell Gage,WR,ATL,Free Agents,The Wet Market Pangolins,Jake via Mobile Device,
2020-12-18 18:38:00,15,Drop,Travis Fulgham,WR,PHI,The Wet Market Pangolins,Waivers,Jake via Mobile Device,
2020-12-18 22:01:00,15,Drop,Deebo Samuel,WR,SF,Gronk's New Groove,Waivers,Sam via Mobile Device,
2020-12-18 22:01:00,15,Lineup,Curtis Samuel,WR,CAR,RES,WR,Sam via Mobile Device,
2020-12-18 22:01:00,15,Lineup,New York Giants DEF,DEF,NYG,BN,DEF,Sam via Mobile Device,
2020-12-18 22:01:00,15,Lineup,Carolina Panthers DEF,DEF,CAR,DEF,BN,Sam via Mobile Device,
2020-12-18 22:02:00,15,Drop,Carolina Panthers DEF,DEF,CAR,Gronk's New Groove,Waivers,Sam via Mobile Device,
2020-12-18 22:03:00,15,Add,Keke Coutee,WR,HOU,Free Agents,Gronk's New Groove,Sam via Mobile Device,
2020-12-18 22:04:00,15,Lineup,Washington Football Team DEF,DEF,WAS,BN,DEF,Sam via Mobile Device,
2020-12-18 22:04:00,15,Drop,New York Giants DEF,DEF,NYG,Gronk's New Groove,Waivers,Sam via Mobile Device,
2020-12-18 22:04:00,15,Add,Washington Football Team DEF,DEF,WAS,Free Agents,Gronk's New Groove,Sam via Mobile Device,
2020-12-19 14:26:00,15,Drop,Arizona Cardinals DEF,DEF,ARI,Fantasy Football Team,Waivers,Liam via Mobile Device,
2020-12-19 14:26:00,15,Add,Emmanuel Sanders,WR,NO,Free Agents,Fantasy Football Team,Liam via Mobile Device,
2020-12-19 15:15:00,15,Lineup,D.J. Moore,WR,CAR,BN,WR,Jess via Mobile Device,
2020-12-19 15:15:00,15,Lineup,Julio Jones,WR,ATL,WR,BN,Jess via Mobile Device,
2020-12-19 15:20:00,15,Lineup,Harrison Butker,K,KC,BN,K,Jess via Mobile Device,
2020-12-19 15:20:00,15,Lineup,Dan Bailey,K,MIN,K,BN,Jess via Mobile Device,
2020-12-19 17:12:00,15,Drop,Jordan Reed,TE,SF,Eatin W's,Waivers,Graham via Mobile Device,
2020-12-19 17:12:00,15,Add,Jared Cook,TE,NO,Free Agents,Eatin W's,Graham via Mobile Device,
2020-12-19 17:13:00,15,Lineup,Jared Cook,TE,NO,BN,TE,Graham via Mobile Device,
2020-12-22 06:48:00,16,Lineup,Michael Thomas,WR,NO,BN,RES,Jake via Mobile Device,
2020-12-23 00:45:00,16,Drop,Damien Harris,RB,NE,ganggreen215,Waivers,Kevin,
2020-12-23 00:45:00,16,Add,Le'Veon Bell,RB,KC,Waivers,ganggreen215,Kevin,10 pts
2020-12-23 00:45:00,16,Add,Salvon Ahmed,RB,MIA,Waivers,The Wet Market Pangolins,Jake,20 pts
2020-12-23 05:33:00,16,Lineup,Le'Veon Bell,RB,KC,BN,RB,Kevin via Mobile Device,
2020-12-23 05:33:00,16,Lineup,Cam Akers,RB,LA,RB,BN,Kevin via Mobile Device,
2020-12-23 05:34:00,16,Lineup,CeeDee Lamb,WR,DAL,BN,R/W/T,Kevin via Mobile Device,
2020-12-23 05:34:00,16,Lineup,Cole Beasley,WR,BUF,R/W/T,BN,Kevin via Mobile Device,
2020-12-23 08:59:00,16,Lineup,J.D. McKissic,RB,WAS,BN,RB,f,
2020-12-23 08:59:00,16,Lineup,Jerick McKinnon,RB,SF,RB,BN,f,
2020-12-24 06:05:00,16,Lineup,Tony Pollard,RB,DAL,BN,RB,Liam via Mobile Device,
2020-12-24 06:05:00,16,Lineup,Nyheim Hines,RB,IND,RB,BN,Liam via Mobile Device,
2020-12-24 14:05:00,16,Lineup,Mike Evans,WR,TB,BN,WR,Graham via Mobile Device,
2020-12-24 14:05:00,16,Lineup,Leonard Fournette,RB,TB,BN,R/W/T,Graham via Mobile Device,
2020-12-24 14:05:00,16,Lineup,Kenyan Drake,RB,ARI,R/W/T,BN,Graham via Mobile Device,
2020-12-24 14:05:00,16,Lineup,Diontae Johnson,WR,PIT,WR,BN,Graham via Mobile Device,
2020-12-25 14:50:00,16,Drop,Kenny Golladay,WR,DET,Gronk's New Groove,Waivers,Sam via Mobile Device,
2020-12-25 14:51:00,16,Lineup,Curtis Samuel,WR,CAR,WR,BN,Sam via Mobile Device,
2020-12-25 14:51:00,16,Add,Jalen Hurts,QB,PHI,Free Agents,Gronk's New Groove,Sam via Mobile Device,
2020-12-25 14:51:00,16,Lineup,Keke Coutee,WR,HOU,BN,WR,Sam via Mobile Device,
2020-12-25 14:51:00,16,Lineup,Logan Thomas,TE,WAS,BN,TE,Sam via Mobile Device,
2020-12-25 14:51:00,16,Lineup,Rob Gronkowski,TE,TB,TE,BN,Sam via Mobile Device,
2020-12-25 14:52:00,16,Add,Jamison Crowder,WR,NYJ,Free Agents,Gronk's New Groove,Sam via Mobile Device,
2020-12-25 14:52:00,16,Drop,Ben Roethlisberger,QB,PIT,Gronk's New Groove,Waivers,Sam via Mobile Device,
2020-12-25 16:17:00,16,Lineup,Terry McLaurin,WR,WAS,WR,BN,Kevin via Mobile Device,
2020-12-25 16:17:00,16,Lineup,Cole Beasley,WR,BUF,BN,WR,Kevin via Mobile Device,
2020-12-26 09:38:00,16,Lineup,Joe Mixon,RB,CIN,RB,BN,Matt,
2020-12-26 09:38:00,16,Lineup,J.K. Dobbins,RB,BAL,BN,RB,Matt,
2020-12-26 12:11:00,16,Lineup,Christian McCaffrey,RB,CAR,BN,RB,Lucas via Mobile Device,
2020-12-26 12:11:00,16,Lineup,Raheem Mostert,RB,SF,RB,BN,Lucas via Mobile Device,
2020-12-26 17:31:00,16,Lineup,Tee Higgins,WR,CIN,BN,WR,Liam via Mobile Device,
2020-12-26 17:31:00,16,Lineup,Jarvis Landry,WR,CLE,WR,BN,Liam via Mobile Device,
2020-12-26 17:40:00,16,Lineup,Jarvis Landry,WR,CLE,BN,RES,Liam via Mobile Device,
2020-12-26 21:42:00,16,Add,Greg Ward,WR,PHI,Free Agents,Tight Ends Spread Sheets,f,
2020-12-26 21:42:00,16,Drop,Jimmy Graham,TE,CHI,Tight Ends Spread Sheets,Waivers,f,
2020-12-26 21:43:00,16,Lineup,Greg Ward,WR,PHI,BN,WR,f,
2020-12-26 21:43:00,16,Lineup,Tyler Boyd,WR,CIN,WR,BN,f,
2020-12-27 07:09:00,16,Lineup,Keenan Allen,WR,LAC,WR,BN,Matt,
2020-12-27 07:09:00,16,Lineup,Brandin Cooks,WR,HOU,BN,WR,Matt,
2020-12-27 08:36:00,16,Lineup,Antonio Gibson,RB,WAS,BN,RB,Sam via Mobile Device,
2020-12-27 08:36:00,16,Lineup,James Robinson,RB,JAX,RB,BN,Sam via Mobile Device,
